,$Z_{A'}$,$X_1$,$X_2$,"$X_1, X_2$","$X_1, Z_A$","$X_1, Z_{A'}$","$X_2, Z_A$","$X_2, Z_{A'}$","$X_1, X_2,$
$Z_A$","$X_1, X_2,$
$Z_{A'}$","$X_1, X_2,$
$Z_{A'}, Z_A$",Random
104,0.0032418396417321915,0.002403611021937202,0.003893660003525312,0.0019367621010544234,0.01148827702316746,0.003929118525136666,0.0056512373762762635,0.004300295518062658,0.006978763587835335,0.0015004121427057981,0.003650330966844084,0.008342398720447619
105,0.003016718891070802,0.001990228984618092,0.006364320089828457,0.0014774989909356329,0.2223095898760601,0.0021494879104153597,0.20997427632368737,0.0045854596028647165,0.1682442888533573,0.0021558002126136344,0.18222647991110907,0.0056618235998060484
106,0.008107888068200175,0.008813860042545585,0.006534637047425296,0.004271413525220424,0.012907214746108675,0.005127625747297415,0.022740975319768708,0.005509026719548782,0.011433321527555051,0.0039035142364145514,0.018477365404221402,0.005855344399584794
107,0.009926994029977987,0.015857006400911366,0.0017031852210327436,0.004666013812138381,0.003491098019003047,0.0023749806684136843,0.02025585055392165,0.002167823996886753,0.00888052220335167,0.013508743513815258,0.00997628703398279,0.0036899568354247236
108,0.005077638662625894,0.005146513348397441,0.005902481089757661,0.0036387063166349876,0.009762169654226938,0.0029911743787502942,0.01413091419373469,0.0019053444559684607,0.012317385343993514,0.004085455443181729,0.007853916533470784,0.02417338464662322
109,0.0020694542747681233,0.0024702044616646823,0.0023721247799022294,0.0020665250635372168,0.3161755794652663,0.0038342368630228663,0.3616505168976092,0.0028972120855357275,0.30359968754388644,0.0015780647975542905,0.35843560584375256,0.0074199996045569705
110,0.005001264774694647,0.002828522368909514,0.002308763677321135,0.004571685954767979,0.005109388030036133,0.0019450002414838075,0.03097680214624443,0.004086627172926072,0.004372114358229595,0.0031936394453873085,0.008411896733121704,0.00511131611040927
111,0.002275803005225452,0.004716928485394956,0.0015633502693570556,0.005979656878619899,0.022735642801720246,0.00334463247181338,0.029433367158380186,0.0036948778244352276,0.030863245305529308,0.001462749195828117,0.021711127294144372,0.006547952452936379
112,0.0027778579148813876,0.0037029165465543024,0.0018249408635342412,0.0022719833853490634,0.004976069190532506,0.002711018092974804,0.008540665971869643,0.0024787184893084735,0.016286618244854445,0.004059260239900109,0.01862814771008381,0.007706200915134964
113,0.0020862368660696795,0.004430756854288731,0.002584427724693583,0.005593206656528071,0.0065094926050912605,0.00350421300394288,0.008303186113802763,0.002648599473514146,0.007659197867896594,0.0021198382850409203,0.006436086801076435,0.015592879911670465
114,0.0027945163711802223,0.00385177755798205,0.0046713007924954475,0.005678877130823157,0.042619897854381694,0.001712914395254117,0.061512642887780355,0.0030768114898034327,0.05655003304114459,0.0033742403585521608,0.0457704056847974,0.006116055685490451
